marker	allele_id	specific	normalized_Inf
Muscat_CM	1	1.4577772186337152	0.9057679127422724
Muscat_CM	10	1.4123795774406285	0.8775607723224051
Muscat_CM	102	1.609437912319576	0.999999999928842
Muscat_CM	11	1.4392290376298122	0.8942432799120126
Muscat_CM	13	1.5092436711303383	0.9377458176362771
Muscat_CM	14	1.1811176840467466	0.7338696789243856
Muscat_CM	2	0.48894419513366005	0.30379810948667474
Muscat_CM	3	1.534801660024972	0.9536258889935997
Muscat_CM	37	1.609437912319575	0.9999999999288415
Muscat_CM	4	1.36345769363214	0.8471638968477251
Muscat_CM	5	1.5034213486022268	0.934128205249288
Muscat_CM	6	1.3549265560037569	0.8418632030076746
Muscat_CM	7	1.4683938018444926	0.9123643667767874
Muscat_CM	79	1.609437912319575	0.9999999999288415
Muscat_CM	8	0.9138219878049766	0.5677895249919396
Muscat_CM	9	1.5850499496655306	0.9848469067491485
Muscat_CM	95	1.609437912319575	0.9999999999288415
Muscat_CT	1	0.4709912483157569	0.2926433164504207
Muscat_CT	10	1.5232632438717273	0.9464566679481017
Muscat_CT	11	1.3257101284530424	0.8237100159073857
Muscat_CT	13	1.6094379123195757	0.9999999999288418
Muscat_CT	14	1.4918521096792223	0.9269398329401585
Muscat_CT	15	1.5450854757495671	0.960015582963864
Muscat_CT	17	0.8220640659955329	0.5107771226491429
Muscat_CT	18	1.4734720856099508	0.9155196818878736
Muscat_CT	180	1.609437912319575	0.9999999999288415
Muscat_CT	198	1.609437912319576	0.999999999928842
Muscat_CT	2	1.5489832833893367	0.9624374270186462
Muscat_CT	25	1.609437912319575	0.9999999999288415
Muscat_CT	3	1.2897251261281681	0.8013512768427324
Muscat_CT	315	1.609437912319575	0.9999999999288415
Muscat_CT	316	1.609437912319576	0.999999999928842
Muscat_CT	36	1.609437912319575	0.9999999999288415
Muscat_CT	38	1.609437912319576	0.999999999928842
Muscat_CT	4	1.1303682591014295	0.702337288297049
Muscat_CT	400	1.609437912319575	0.9999999999288415
Muscat_CT	403	1.609437912319575	0.9999999999288415
Muscat_CT	45	1.609437912319576	0.999999999928842
Muscat_CT	5	1.5668614015483473	0.973545726395024
Muscat_CT	6	1.317283158054049	0.8184740448059913
Muscat_CT	7	1.4577208261983698	0.9057328741521474
Muscat_CT	8	1.491840296342995	0.9269324929016668
Muscat_CT	95	1.609437912319575	0.9999999999288415
P1_1_7679179_1002_VariantMasked	1	0.013028791139177202	0.008095243089851517
P1_1_7679179_1002_VariantMasked	11	1.4336999263026768	0.890807849887394
P1_1_7679179_1002_VariantMasked	2	0.34197108646988683	0.2124785826330465
P1_1_7679179_1002_VariantMasked	20	1.322423391315805	0.8216678513033057
P1_1_7679179_1002_VariantMasked	234	1.0392226023243334	0.6457053076080592
P1_1_7679179_1002_VariantMasked	3	0.827481351639669	0.5141430714703329
P1_1_7679179_1002_VariantMasked	4	1.089644915168312	0.677034452059317
P1_1_7679179_1002_VariantMasked	5	0.7696910628213581	0.47823594614922665
P1_1_7679179_1002_VariantMasked	7	0.8726593205920393	0.5422137218528901
P1_1_7679179_1002_VariantMasked	8	1.4829601923345965	0.921414974058726
P1_1_7679179_1002_VariantMasked	9	1.0343685039224384	0.6426892866951719
P1_1_7687844_1002_VariantMasked	1	0.019099777898267393	0.011867359250523091
P1_1_7687844_1002_VariantMasked	100	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	104	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	13	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	14	1.5213082896643315	0.9452419866035825
P1_1_7687844_1002_VariantMasked	147	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	16	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	195	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	2	0.34688752937274403	0.21553334036235935
P1_1_7687844_1002_VariantMasked	20	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	21	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	210	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	22	1.5285170094816942	0.949721016059562
P1_1_7687844_1002_VariantMasked	23	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	24	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	26	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	3	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	326	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	34	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	35	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	36	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	38	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	4	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	41	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	5	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	54	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	56	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	57	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	58	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	65	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	7	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	71	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	8	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	83	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	9	1.6094379123195766	0.9999999999288424
P1_1_7687844_1002_VariantMasked	99	1.6094379123195766	0.9999999999288424
P1_apt3_7641402_1002_VariantMasked	1	1.5976406426398597	0.9926699441444135
P1_apt3_7641402_1002_VariantMasked	10	1.609437912319575	0.9999999999288415
P1_apt3_7641402_1002_VariantMasked	11	1.5872939373685937	0.9862411747017837
P1_apt3_7641402_1002_VariantMasked	12	1.5969113959359946	0.9922168376913896
P1_apt3_7641402_1002_VariantMasked	128	1.609437912319575	0.9999999999288415
P1_apt3_7641402_1002_VariantMasked	13	1.5680359486997524	0.9742755135724795
P1_apt3_7641402_1002_VariantMasked	14	1.609437912319576	0.999999999928842
P1_apt3_7641402_1002_VariantMasked	15	1.609437912319576	0.999999999928842
P1_apt3_7641402_1002_VariantMasked	16	1.3776555045589496	0.855985492770824
P1_apt3_7641402_1002_VariantMasked	160	1.1537056771235092	0.7168376413965883
P1_apt3_7641402_1002_VariantMasked	17	0.9381830350144229	0.5829258946656245
P1_apt3_7641402_1002_VariantMasked	2	1.5665746517317618	0.9733675587165009
P1_apt3_7641402_1002_VariantMasked	248	1.6094379123195757	0.9999999999288418
P1_apt3_7641402_1002_VariantMasked	25	1.609437912319576	0.999999999928842
P1_apt3_7641402_1002_VariantMasked	3	1.5892282172351098	0.9874430103560655
P1_apt3_7641402_1002_VariantMasked	33	1.609437912319576	0.999999999928842
P1_apt3_7641402_1002_VariantMasked	4	1.5920258271079857	0.9891812631033522
P1_apt3_7641402_1002_VariantMasked	5	0.9833400807659776	0.6109835447325721
P1_apt3_7641402_1002_VariantMasked	6	0.8577900312746661	0.5329749129479321
P1_apt3_7641402_1002_VariantMasked	7	1.5941678845745477	0.9905121982391615
P1_apt3_7641402_1002_VariantMasked	8	1.5858854407474783	0.9853660265458756
P1_apt3_7641402_1002_VariantMasked	9	1.5381871594383205	0.9557294180500441
P2_INP1_7819486_1002_VariantMasked	1	0.49436708163614324	0.30716753831681937
P2_INP1_7819486_1002_VariantMasked	11	1.609437912319575	0.9999999999288415
P2_INP1_7819486_1002_VariantMasked	12	1.6094379123195766	0.9999999999288424
P2_INP1_7819486_1002_VariantMasked	13	1.609437912319576	0.999999999928842
P2_INP1_7819486_1002_VariantMasked	136	1.6094379123195766	0.9999999999288424
P2_INP1_7819486_1002_VariantMasked	137	1.6094379123195766	0.9999999999288424
P2_INP1_7819486_1002_VariantMasked	138	1.5880400352841546	0.9867047514013239
P2_INP1_7819486_1002_VariantMasked	139	1.609437912319576	0.999999999928842
P2_INP1_7819486_1002_VariantMasked	14	1.6094379123195757	0.9999999999288418
P2_INP1_7819486_1002_VariantMasked	16	1.609437912319575	0.9999999999288415
P2_INP1_7819486_1002_VariantMasked	17	1.609437912319576	0.999999999928842
P2_INP1_7819486_1002_VariantMasked	18	1.5925245614437602	0.9894911441692333
P2_INP1_7819486_1002_VariantMasked	192	1.609437912319575	0.9999999999288415
P2_INP1_7819486_1002_VariantMasked	2	1.5619538448423669	0.9704964899702662
P2_INP1_7819486_1002_VariantMasked	204	1.609437912319575	0.9999999999288415
P2_INP1_7819486_1002_VariantMasked	21	1.5416139716852288	0.957858616213225
P2_INP1_7819486_1002_VariantMasked	23	1.609437912319576	0.999999999928842
P2_INP1_7819486_1002_VariantMasked	25	1.609437912319575	0.9999999999288415
P2_INP1_7819486_1002_VariantMasked	3	0.48573539885585204	0.3018043722613878
P2_INP1_7819486_1002_VariantMasked	32	1.609437912319575	0.9999999999288415
P2_INP1_7819486_1002_VariantMasked	4	1.291826265685446	0.8026567882520543
P2_INP1_7819486_1002_VariantMasked	46	1.609437912319576	0.999999999928842
P2_INP1_7819486_1002_VariantMasked	5	1.6094379123195757	0.9999999999288418
P2_INP1_7819486_1002_VariantMasked	6	1.6035305966304194	0.996329578321697
P2_INP1_7819486_1002_VariantMasked	64	1.609437912319576	0.999999999928842
P2_INP1_7819486_1002_VariantMasked	7	1.609437912319576	0.999999999928842
P2_INP1_7819486_1002_VariantMasked	76	1.609437912319575	0.9999999999288415
P2_INP1_7819486_1002_VariantMasked	8	1.6094379123195766	0.9999999999288424
P2_INP1_7819486_1002_VariantMasked	89	1.609437912319576	0.999999999928842
P2_INP1_7819486_1002_VariantMasked	9	1.609437912319576	0.999999999928842
REN4_PsGc31_1268945_1269945	1	0.04074486065091344	0.025316205326175806
REN4_PsGc31_1268945_1269945	15	1.609437912319575	0.9999999999288415
REN4_PsGc31_1268945_1269945	2	0.6020454580505803	0.3740718752797689
REN4_PsGc31_1268945_1269945	3	0.2946168468124648	0.183055739234382
REN4_PsGc31_1268945_1269945	5	0.15733700087732774	0.09775897514392003
REN4_PsGc31_1268945_1269945	6	0.5338891101951866	0.33172395534521565
REN4_PsGc31_1268945_1269945	8	0.9364262453409697	0.5818343398688345
REN4_PsGc31_1387489_1388489	1	1.1504150516197675	0.7147930608145607
REN4_PsGc31_1387489_1388489	10	1.609437912319575	0.9999999999288415
REN4_PsGc31_1387489_1388489	2	0.24152038152491348	0.15006505044959462
REN4_PsGc31_1387489_1388489	24	1.2798938071890587	0.7952427349330662
REN4_PsGc31_1387489_1388489	27	1.6094379123195757	0.9999999999288418
REN4_PsGc31_1387489_1388489	3	0.2708755231581344	0.16830442545526006
REN4_PsGc31_1387489_1388489	35	1.6094379123195757	0.9999999999288418
REN4_PsGc31_1387489_1388489	4	1.609437912319576	0.999999999928842
REN4_PsGc31_1387489_1388489	40	1.0539013156206876	0.6548257049734687
REN4_PsGc31_1387489_1388489	47	1.6094379123195757	0.9999999999288418
REN4_PsGc31_1387489_1388489	5	1.6094379123195766	0.9999999999288424
REN4_PsGc31_1387489_1388489	50	1.6094379123195757	0.9999999999288418
REN4_PsGc31_1387489_1388489	69	1.609437912319575	0.9999999999288415
REN4_PsGc31_1387489_1388489	79	1.6094379123195757	0.9999999999288418
REN4_PsGc31_555062_556062	1	0.19781197571585946	0.12290749098652107
REN4_PsGc31_555062_556062	10	1.0926843215482989	0.6789229414235262
REN4_PsGc31_555062_556062	11	1.609437912319575	0.9999999999288415
REN4_PsGc31_555062_556062	15	1.6094379123195766	0.9999999999288424
REN4_PsGc31_555062_556062	17	1.6094379123195766	0.9999999999288424
REN4_PsGc31_555062_556062	18	1.609437912319575	0.9999999999288415
REN4_PsGc31_555062_556062	2	1.6094379123195766	0.9999999999288424
REN4_PsGc31_555062_556062	25	1.6094379123195766	0.9999999999288424
REN4_PsGc31_555062_556062	3	1.147401002883136	0.7129203270400264
REN4_PsGc31_555062_556062	30	1.6094379123195757	0.9999999999288418
REN4_PsGc31_555062_556062	6	1.609437912319576	0.999999999928842
REN4_PsGc31_555062_556062	7	1.609437912319575	0.9999999999288415
REN4_PsGc31_555062_556062	8	1.609437912319575	0.9999999999288415
REN4_PsGc31_555062_556062	9	1.6094379123195766	0.9999999999288424
REN4_PsGc31_908942_909942	1	0.2287515400093812	0.1421313231421393
REN4_PsGc31_908942_909942	10	1.6094379123195757	0.9999999999288418
REN4_PsGc31_908942_909942	11	1.5704178583993202	0.9757554772797874
REN4_PsGc31_908942_909942	12	1.0746243223659564	0.6677016330134188
REN4_PsGc31_908942_909942	135	1.0506877677464304	0.6528290154153129
REN4_PsGc31_908942_909942	17	1.6094379123195757	0.9999999999288418
REN4_PsGc31_908942_909942	2	0.9963131481071708	0.6190441646800499
REN4_PsGc31_908942_909942	20	1.5607070179638571	0.9697217928733001
REN4_PsGc31_908942_909942	22	1.609437912319575	0.9999999999288415
REN4_PsGc31_908942_909942	23	1.0409800692935385	0.646797283232361
REN4_PsGc31_908942_909942	25	1.2698156521741357	0.7889808251463875
REN4_PsGc31_908942_909942	26	0.8242743515113685	0.5121504502554827
REN4_PsGc31_908942_909942	27	1.018973429129725	0.6331237889063009
REN4_PsGc31_908942_909942	3	0.8810156288807294	0.5474057881166032
REN4_PsGc31_908942_909942	32	1.609437912319575	0.9999999999288415
REN4_PsGc31_908942_909942	35	1.6094379123195766	0.9999999999288424
REN4_PsGc31_908942_909942	4	1.5537220978857134	0.9653818180136425
REN4_PsGc31_908942_909942	412	1.0643202833176406	0.6612993735856337
REN4_PsGc31_908942_909942	413	0.9821120805963263	0.6102205453275226
REN4_PsGc31_908942_909942	415	1.087013749258437	0.6753996167608893
REN4_PsGc31_908942_909942	416	1.6094379123195757	0.9999999999288418
REN4_PsGc31_908942_909942	417	1.1578213958157477	0.719394881200896
REN4_PsGc31_908942_909942	429	1.4289129327956709	0.8878335235899812
REN4_PsGc31_908942_909942	5	1.2574033512449254	0.7812686289608024
REN4_PsGc31_908942_909942	6	0.9995488420319567	0.6210546143530616
REN4_PsGc31_908942_909942	62	1.609437912319575	0.9999999999288415
REN4_PsGc31_908942_909942	7	0.9684658009523281	0.6017416350579369
REN4_PsGc31_908942_909942	74	0.9539493095655729	0.5927220318321121
REN4_PsGc31_908942_909942	8	1.609437912319575	0.9999999999288415
REN4_PsGc31_908942_909942	9	1.5914407135590367	0.9888177116147061
RH02F6D41F84C6464Z0Z	2	1.6094379123195766	0.9999999999288424
RH02F6D41F84C6464Z0Z	5	1.6094379123195766	0.9999999999288424
RH02F6D41F84C6464Z0Z	8	1.609437912319576	0.999999999928842
RH02F6D41F84C6464Z0Z	9	1.609437912319575	0.9999999999288415
RH05A1D00D2EB4C6Z0Z	1	1.6094379123195766	0.9999999999288424
RH05A1D00D2EB4C6Z0Z	10	1.609437912319575	0.9999999999288415
RH05A1D00D2EB4C6Z0Z	2	1.2360132455988124	0.7679782090689515
RH05A1D00D2EB4C6Z0Z	34	1.6094379123195766	0.9999999999288424
RH05A1D00D2EB4C6Z0Z	42	1.6094379123195766	0.9999999999288424
RH05A1D00D2EB4C6Z0Z	5	1.609437912319575	0.9999999999288415
RH05A1D00D2EB4C6Z0Z	9	1.609437912319576	0.999999999928842
RH06CF4CF14A87462Z0Z	1	0.9162907317903413	0.5693234418745305
RH06CF4CF14A87462Z0Z	3	1.6094379123195766	0.9999999999288424
RH07B4539AD09E4D6Z0Z	1	0.920428673873616	0.5718944898480536
RH07B4539AD09E4D6Z0Z	17	1.609437912319575	0.9999999999288415
RH07B4539AD09E4D6Z0Z	23	1.609437912319575	0.9999999999288415
RH07B4539AD09E4D6Z0Z	6	1.609437912319575	0.9999999999288415
RH0A976FD279264A9Z0Z	1	0.9265298076497842	0.5756853374036084
RH0A976FD279264A9Z0Z	3	1.609437912319575	0.9999999999288415
RH0A976FD279264A9Z0Z	49	1.6094379123195766	0.9999999999288424
RH10AAD5E7D52F4A3Z0Z	1	1.6094379123195766	0.9999999999288424
RH10AAD5E7D52F4A3Z0Z	3	1.609437912319576	0.999999999928842
RH10AAD5E7D52F4A3Z0Z	4	1.6094379123195766	0.9999999999288424
RH10AAD5E7D52F4A3Z0Z	8	1.609437912319575	0.9999999999288415
RH142962A49D76403Z0Z	1	0.6822775249811561	0.4239228613356606
RH142962A49D76403Z0Z	21	1.609437912319576	0.999999999928842
RH142962A49D76403Z0Z	28	1.6094379123195766	0.9999999999288424
RH142962A49D76403Z0Z	4	1.609437912319575	0.9999999999288415
RH1666952723F7472Z0Z	1	1.6094379123195766	0.9999999999288424
RH1666952723F7472Z0Z	26	1.1993215940610282	0.7451804041618383
RH1666952723F7472Z0Z	8	1.6094379123195766	0.9999999999288424
RH188EE1E88FC243AZ0Z	1	0.953956138448781	0.5927262748558134
RH188EE1E88FC243AZ0Z	2	1.609437912319576	0.999999999928842
RH188EE1E88FC243AZ0Z	29	1.6094379123195766	0.9999999999288424
RH188EE1E88FC243AZ0Z	7	1.609437912319575	0.9999999999288415
RH1EEE5FD6B14049AZ0Z	4	1.6094379123195766	0.9999999999288424
RH1EEE5FD6B14049AZ0Z	6	1.609437912319576	0.999999999928842
RH1EEE5FD6B14049AZ0Z	7	1.6094379123195766	0.9999999999288424
RH1FF6081642CA4DAZ0Z	1	1.6094379123195766	0.9999999999288424
RH1FF6081642CA4DAZ0Z	10	1.6094379123195766	0.9999999999288424
RH1FF6081642CA4DAZ0Z	2	1.609437912319575	0.9999999999288415
RH1FF6081642CA4DAZ0Z	5	1.609437912319575	0.9999999999288415
RH1FF6081642CA4DAZ0Z	6	1.609437912319576	0.999999999928842
RH1FF6081642CA4DAZ0Z	7	1.609437912319575	0.9999999999288415
RH1FF6081642CA4DAZ0Z	9	1.609437912319576	0.999999999928842
RH20FA9C9E129F4ADZ0Z	1	1.609437912319576	0.999999999928842
RH20FA9C9E129F4ADZ0Z	2	1.609437912319575	0.9999999999288415
RH212B9048D9D840DZ0Z	1	1.6094379123195766	0.9999999999288424
RH212B9048D9D840DZ0Z	25	1.6094379123195766	0.9999999999288424
RH212B9048D9D840DZ0Z	5	1.609437912319575	0.9999999999288415
RH21D247D6844C40DZ0Z	18	1.609437912319575	0.9999999999288415
RH21D247D6844C40DZ0Z	2	1.609437912319576	0.999999999928842
RH21D247D6844C40DZ0Z	4	1.6094379123195766	0.9999999999288424
RH21D247D6844C40DZ0Z	6	1.6094379123195766	0.9999999999288424
RH295994F4D6FF48AZ0Z	10	1.6094379123195766	0.9999999999288424
RH295994F4D6FF48AZ0Z	16	1.609437912319576	0.999999999928842
RH295994F4D6FF48AZ0Z	2	1.6094379123195766	0.9999999999288424
RH30C723D0AFA446Z0Z	12	1.6094379123195766	0.9999999999288424
RH30C723D0AFA446Z0Z	21	1.609437912319575	0.9999999999288415
RH30C723D0AFA446Z0Z	26	1.609437912319576	0.999999999928842
RH30C723D0AFA446Z0Z	27	1.609437912319576	0.999999999928842
RH30C723D0AFA446Z0Z	40	1.6094379123195766	0.9999999999288424
RH30C723D0AFA446Z0Z	5	1.6094379123195766	0.9999999999288424
RH30C723D0AFA446Z0Z	8	1.6094379123195766	0.9999999999288424
RH37D209FB08574C5Z0Z	2	1.6094379123195766	0.9999999999288424
RH427C2B15EF3F491Z0Z	2	1.6094379123195766	0.9999999999288424
RH427C2B15EF3F491Z0Z	3	1.609437912319575	0.9999999999288415
RH427C2B15EF3F491Z0Z	4	1.0164845949025114	0.6315773892546055
RH427C2B15EF3F491Z0Z	5	1.6094379123195766	0.9999999999288424
RH436B7AC2E6CE44BZ0Z	1	0.9364262453409701	0.5818343398688347
RH436B7AC2E6CE44BZ0Z	2	1.609437912319575	0.9999999999288415
RH452B3382B1664A5Z0Z	21	1.609437912319575	0.9999999999288415
RH452B3382B1664A5Z0Z	35	1.609437912319575	0.9999999999288415
RH452B3382B1664A5Z0Z	37	1.609437912319575	0.9999999999288415
RH452B3382B1664A5Z0Z	38	1.609437912319575	0.9999999999288415
RH47A76EDB3AA04EFZ0Z	1	0.5808682843636425	0.36091375745283777
RH47A76EDB3AA04EFZ0Z	2	1.609437912319576	0.999999999928842
RH47A76EDB3AA04EFZ0Z	3	1.609437912319575	0.9999999999288415
RH4CA3F1640D02448Z0Z	1	1.6094379123195766	0.9999999999288424
RH4CA3F1640D02448Z0Z	11	1.6094379123195766	0.9999999999288424
RH4CA3F1640D02448Z0Z	31	1.6094379123195766	0.9999999999288424
RH4D549976C304467Z0Z	2	1.6094379123195766	0.9999999999288424
RH545F7A587328411Z0Z	1	1.6094379123195766	0.9999999999288424
RH545F7A587328411Z0Z	14	1.609437912319575	0.9999999999288415
RH545F7A587328411Z0Z	18	1.6094379123195766	0.9999999999288424
RH545F7A587328411Z0Z	2	0.9192522363314735	0.5711635281047929
RH545F7A587328411Z0Z	3	1.6094379123195766	0.9999999999288424
RH570529DB702433Z0Z	2	1.6094379123195766	0.9999999999288424
RH570529DB702433Z0Z	6	1.609437912319576	0.999999999928842
RH570529DB702433Z0Z	9	1.609437912319576	0.999999999928842
RH589D93B04CAD401Z0Z	1	1.6094379123195766	0.9999999999288424
RH589D93B04CAD401Z0Z	13	1.609437912319575	0.9999999999288415
RH589D93B04CAD401Z0Z	14	1.6094379123195766	0.9999999999288424
RH589D93B04CAD401Z0Z	2	1.609437912319576	0.999999999928842
RH5C80D0BF07E54CFZ0Z	1	1.609437912319575	0.9999999999288415
RH5C80D0BF07E54CFZ0Z	4	1.6094379123195766	0.9999999999288424
RH5C80D0BF07E54CFZ0Z	6	1.609437912319576	0.999999999928842
RH5C83341A09B940DZ0Z	5	1.609437912319576	0.999999999928842
RH5C83341A09B940DZ0Z	6	1.6094379123195766	0.9999999999288424
RH5E6EAC43A4FD47DZ0Z	1	1.6094379123195766	0.9999999999288424
RH5E6EAC43A4FD47DZ0Z	16	1.6094379123195766	0.9999999999288424
RH5E6EAC43A4FD47DZ0Z	17	1.6094379123195766	0.9999999999288424
RH5E6EAC43A4FD47DZ0Z	2	1.609437912319576	0.999999999928842
RH5E6EAC43A4FD47DZ0Z	3	1.609437912319575	0.9999999999288415
RH5E6EAC43A4FD47DZ0Z	8	1.609437912319575	0.9999999999288415
RH60BA35BE8B23457Z0Z	9	1.609437912319576	0.999999999928842
RH610DA08BBC76484Z0Z	1	1.6094379123195766	0.9999999999288424
RH610DA08BBC76484Z0Z	2	1.6094379123195766	0.9999999999288424
RH610DA08BBC76484Z0Z	3	1.6094379123195766	0.9999999999288424
RH610DA08BBC76484Z0Z	5	1.609437912319576	0.999999999928842
RH61CC994833964FEZ0Z	1	1.6094379123195766	0.9999999999288424
RH61CC994833964FEZ0Z	27	1.6094379123195766	0.9999999999288424
RH68F3DFC9E796462Z0Z	2	1.6094379123195766	0.9999999999288424
RH68F3DFC9E796462Z0Z	3	1.609437912319575	0.9999999999288415
RH68F3DFC9E796462Z0Z	5	1.6094379123195766	0.9999999999288424
RH68F3DFC9E796462Z0Z	7	1.609437912319576	0.999999999928842
RH6AA69BAA45D7420Z0Z	1	1.609437912319575	0.9999999999288415
RH6AFA560C02594B1Z0Z	1	1.047102767731086	0.6506015296653828
RH6AFA560C02594B1Z0Z	16	1.6094379123195766	0.9999999999288424
RH6AFA560C02594B1Z0Z	4	1.609437912319575	0.9999999999288415
RH6AFA560C02594B1Z0Z	40	1.6094379123195766	0.9999999999288424
RH6C84387A87E04B9Z0Z	1	0.7465801117411733	0.46387630487220965
RH6C84387A87E04B9Z0Z	2	1.6094379123195766	0.9999999999288424
RH6C84387A87E04B9Z0Z	7	1.609437912319576	0.999999999928842
RH6C84387A87E04B9Z0Z	8	1.609437912319575	0.9999999999288415
RH6D265AA7EAB4ABZ0Z	2	1.6094379123195766	0.9999999999288424
RH6D265AA7EAB4ABZ0Z	28	1.609437912319575	0.9999999999288415
RH6D265AA7EAB4ABZ0Z	5	1.609437912319576	0.999999999928842
RH6D265AA7EAB4ABZ0Z	6	1.609437912319575	0.9999999999288415
RH6D265AA7EAB4ABZ0Z	8	1.609437912319576	0.999999999928842
RH726DD0DAB9CF46DZ0Z	14	1.609437912319575	0.9999999999288415
RH731A81C2860E409Z0Z	5	1.609437912319576	0.999999999928842
RH737C093946E1450Z0Z	1	1.6094379123195766	0.9999999999288424
RH737C093946E1450Z0Z	2	1.609437912319576	0.999999999928842
RH737C093946E1450Z0Z	23	1.6094379123195766	0.9999999999288424
RH737C093946E1450Z0Z	6	1.6094379123195766	0.9999999999288424
RH737C093946E1450Z0Z	7	1.609437912319576	0.999999999928842
RH73A206A4421643EZ0Z	1	1.6094379123195766	0.9999999999288424
RH73A206A4421643EZ0Z	2	1.6094379123195766	0.9999999999288424
RH77CF3788C42740FZ0Z	1	1.6094379123195766	0.9999999999288424
RH77CF3788C42740FZ0Z	2	1.6094379123195766	0.9999999999288424
RH7A325E66DAC84E5Z0Z	1	1.6094379123195766	0.9999999999288424
RH7A325E66DAC84E5Z0Z	2	1.6094379123195766	0.9999999999288424
RH7A325E66DAC84E5Z0Z	7	1.609437912319575	0.9999999999288415
RH81A0B633B8474DFZ0Z	1	1.6094379123195766	0.9999999999288424
RH81A0B633B8474DFZ0Z	2	0.8498905209034942	0.528066671188407
RH81A0B633B8474DFZ0Z	3	1.609437912319575	0.9999999999288415
RH81A0B633B8474DFZ0Z	33	1.6094379123195766	0.9999999999288424
RH838E041E5F744C3Z0Z	1	0.6411537314039298	0.3983712117445117
RH838E041E5F744C3Z0Z	2	1.6094379123195766	0.9999999999288424
RH838E041E5F744C3Z0Z	5	1.609437912319575	0.9999999999288415
RH838E041E5F744C3Z0Z	8	1.609437912319576	0.999999999928842
RH83A8E2B5B6D045FZ0Z	14	1.609437912319575	0.9999999999288415
RH83A8E2B5B6D045FZ0Z	2	1.6094379123195766	0.9999999999288424
RH83D2B5A3D104400Z0Z	1	1.6094379123195766	0.9999999999288424
RH83D2B5A3D104400Z0Z	2	1.047102767731086	0.6506015296653828
RH84E55D608CF3498Z0Z	15	1.609437912319575	0.9999999999288415
RH84E55D608CF3498Z0Z	2	0.9513279248070676	0.5910932739047307
RH8921975E0AF24D1Z0Z	1	1.011168323764745	0.6282742042751203
