marker	allele_id	specific	normalized_Inf
Muscat_CM	1	1.4197119784901877	0.8821166492486978
Muscat_CM	10	1.350497360737477	0.8391111892567488
Muscat_CM	11	1.609437912319575	0.9999999999288415
Muscat_CM	13	1.6094379123195757	0.9999999999288418
Muscat_CM	2	0.48820436102696585	0.30333842471040695
Muscat_CM	3	1.4294614479247045	0.8881743352017842
Muscat_CM	4	1.609437912319576	0.999999999928842
Muscat_CM	5	1.6094379123195766	0.9999999999288424
Muscat_CM	6	1.3476800938461457	0.8373607229171866
Muscat_CM	7	1.3965566846905377	0.8677294562909837
Muscat_CM	8	0.920337942041741	0.571838114991233
Muscat_CM	9	1.609437912319576	0.999999999928842
Muscat_CT	1	0.47425864488565733	0.29467346408436007
Muscat_CT	13	1.6094379123195757	0.9999999999288418
Muscat_CT	14	1.609437912319576	0.999999999928842
Muscat_CT	15	1.609437912319575	0.9999999999288415
Muscat_CT	18	1.609437912319576	0.999999999928842
Muscat_CT	2	1.4861547844937344	0.9233998857688686
Muscat_CT	25	1.609437912319575	0.9999999999288415
Muscat_CT	3	1.2910330303154651	0.8021639234053569
Muscat_CT	36	1.609437912319575	0.9999999999288415
Muscat_CT	4	1.0364299924213793	0.6439701615167568
Muscat_CT	5	1.6094379123195766	0.9999999999288424
Muscat_CT	6	1.6094379123195766	0.9999999999288424
Muscat_CT	7	1.317713148337203	0.8187412127904362
Muscat_CT	8	1.609437912319575	0.9999999999288415
P1_1_7679179_1002_VariantMasked	1	0.015533604964677795	0.00965157142420294
P1_1_7679179_1002_VariantMasked	2	0.5259087910608446	0.3267655042781145
P1_1_7679179_1002_VariantMasked	3	0.6151191422627651	0.3821950120041997
P1_1_7679179_1002_VariantMasked	8	1.609437912319576	0.999999999928842
P1_1_7687844_1002_VariantMasked	1	0.22344397586340714	0.13883354812082957
P1_1_7687844_1002_VariantMasked	2	1.4032458617155938	0.8718856756601047
P1_apt3_7641402_1002_VariantMasked	1	1.5530090975697064	0.9649388060089553
P1_apt3_7641402_1002_VariantMasked	10	1.609437912319575	0.9999999999288415
